timestamp,latency,queue_id
1762600354.775182,5736227,1
1762600354.775184,6438097,2
1762600354.775452,5106933,5
1762600354.775652,5045690,7
1762600354.775653,7128232,0
1762600354.775921,5192726,1
1762600354.775922,7175483,2
1762600354.776190,8334799,3
1762600354.776191,5844323,5
1762600354.776391,5783083,7
1762600354.776392,5661837,1
1762600354.776660,6596975,2
1762600354.776661,8803916,3
1762600354.776928,5113215,5
1762600354.776929,5107556,7
1762600354.777129,8008087,0
1762600354.777131,4735476,1
1762600354.777398,5849863,2
1762600354.777400,8812676,3
1762600354.777667,5850602,5
1762600354.777668,5844946,7
1762600354.777869,8745479,0
1762600354.777902,6533266,0
1762600354.778137,5741142,1
1762600354.778139,6587569,2
1762600354.778406,9818346,3
1762600354.778407,5111736,5
1762600354.778607,5049205,7
1762600354.778608,7270661,0
1762600354.778876,5200335,1
1762600354.778877,5855673,2
1762600354.779145,10547572,3
1762600354.779145,5849126,5
1762600354.779346,5786597,7
1762600354.779347,5669451,1
1762600354.779614,6592749,2
1762600354.779616,11016690,3
1762600354.779883,5110805,5
1762600354.779884,5105110,7
1762600354.780084,8001926,0
1762600354.780085,4729362,1
1762600354.780353,5853377,2
1762600354.780354,10749928,3
1762600354.780622,5848195,5
1762600354.780623,5842504,7
1762600354.780823,8739320,0
1762600354.780857,6513379,0
1762600354.781091,5735031,1
1762600354.781093,6591083,2
1762600354.781360,10547877,3
1762600354.781362,5117778,5
1762600354.781562,5119447,7
1762600354.781563,7250766,0
1762600354.781831,5378552,1
1762600354.781831,5856854,2
1762600354.782099,11285266,3
1762600354.782100,5855166,5
1762600354.782301,5856838,7
1762600354.782301,5847670,1
1762600354.782569,6593929,2
1762600354.782570,10007694,3
1762600354.782837,5118292,5
1762600354.782839,5110588,7
1762600354.783039,8717733,0
1762600354.783040,4840953,1
1762600354.783307,5852798,2
1762600354.783309,10745086,3
1762600354.783576,5855686,5
1762600354.783577,5847984,7
1762600354.783778,9455126,0
1762600354.783779,5578349,1
1762600354.784047,6590195,2
1762600354.784047,10285752,3
1762600354.784315,5109379,5
1762600354.784316,4912171,7
1762600354.784517,9426202,0
1762600354.784517,10754553,3
1762600354.784785,5578186,5
1762600354.784786,5380980,7
1762600354.785054,9962146,0
1762600354.785055,5528527,1
1762600354.785255,7066555,2
1762600354.785256,9009873,3
1762600354.785524,5997012,1
